id,predicted_price
5317100570,743413.404995053
9528102993,259501.475539016
2919201095,700812.967840862
6181400920,483887.297729959
185000161,448129.628386973
8691400010,631792.665227796
3345700165,549401.256335615
6151800486,319065.819269831
4340000080,595874.146078555
4136960010,956108.583339673
3634100030,596207.368337816
1624059224,899850.13272764
2788400090,369165.247230688
9828200762,392011.101954783
7524400250,361194.066956797
3528000290,628774.880239199
5700003630,1468137.99560248
2720069019,492967.490764083
7227501170,360125.629586702
2397101270,327907.81998273
6792100090,520071.473732653
2770602265,402201.62531077
3971700937,242236.357440229
422049203,358415.008713494
3076500830,168303.13501239
1423400260,351655.748353013
9161100795,381863.156025001
3126049052,636214.657795237
5100401468,216582.509187185
514500235,263023.723481715
1423200170,232829.155667798
1402100070,501550.104595633
624110020,439608.305940911
2407000145,313913.398233859
1890000225,1009719.18835896
1320069271,595581.291346438
5490700085,343668.783013977
263000155,632408.903142653
3726800201,293465.453306863
5153200358,482428.81401112
2725079018,523957.087664237
7165700200,437910.521132824
9429000170,565132.974485038
8718500075,356910.610796979
1760650950,429197.427756392
1068000559,837939.332293956
4113800500,628179.573836392
4077800507,325864.120442943
2725069150,800345.861199052
4008400035,829129.191205685
7016310270,414226.465255051
1432701230,325320.266840927
3278606050,453556.345542838
2473350710,510653.319985018
2185000685,281660.21710701
7792000025,500391.42230344
6868200029,334479.272784215
624069003,892662.389363599
7431500280,734933.729798108
3296000040,406103.688049177
1118001215,1024999.50133037
6453900040,603538.129705505
333100209,696849.021944689
34001765,603521.077045622
8946700100,447677.14167249
5561401210,751052.359010944
6671900095,407974.460646195
3275850020,394149.437584894
3876300600,350317.320773537
1450900020,307230.703187289
8562780280,433257.347918655
7663700973,309523.484789144
2126049032,289903.669329935
1823059159,294467.358574296
3438503426,314965.169659978
9297301495,597653.621803936
7140700850,568731.186560621
7942601805,451300.78641447
2555900030,322649.475861974
2887970040,368999.4299738
7419700010,324308.74535449
2239000011,352960.797702714
9283800050,537833.152967955
9407001340,285658.323521692
217500140,414304.316830557
7212660520,430475.659270286
3298201170,209665.747841434
3057000400,276037.394769123
6865200444,607748.263059785
6071600340,435192.707241699
6821600005,483377.190326503
1235100371,320441.057180615
7796450340,952233.617933253
3603000410,171705.889904501
9297300255,571488.117943573
9126100850,276609.478281026
2770601462,321458.360982052
2599001500,412565.244279935
1102000095,906816.489732012
1853080640,1179266.43136026
9551201585,977906.538921855
3438500796,399668.37298852
7518504291,370372.551832644
9269200340,453237.419585532
715010130,2464347.9637898
1982201485,423851.663240763
9526500080,461312.091849343
9277200180,414898.803984301
6669150280,414000.930895578
8917100153,459965.420640835
3760500516,938567.244438
2725069050,1174385.82723891
3332000091,425237.208339104
8562770080,752923.722410742
8151601190,315988.756391448
8563040160,479155.285387741
240000269,1335496.93217223
4307350200,462757.784135339
1311910300,306103.859533659
3574900030,543615.121584137
7853230570,400376.398485481
320069049,511219.893592717
9839301060,505358.264710009
7011201333,527944.879991261
2781320100,428998.02034751
3421069120,611210.772636448
7852030320,407908.922498781
5316101075,1175225.45568845
5309100750,380215.825064306
629000730,416589.492223813
511700170,387230.998236691
1562100030,434466.424414733
2489200230,595679.773119604
524069116,378332.006806173
5315100737,740467.022366477
1868900675,518944.440776143
1608000120,406241.075127995
705700240,457832.559710152
7575600610,363187.181162891
1778500015,534086.895749971
5423500240,324363.447561174
6713700025,348492.447310441
2734100734,387554.129079521
301402280,258922.05621751
2113700205,336105.840898721
4114601570,2775585.12602505
3332000615,448923.191783222
3630050180,222635.873137578
6852700520,279603.588338821
6870310010,491109.780956251
6163900981,310928.930833632
393000142,685114.819381883
1771100130,217906.983448691
1442860160,593383.613236331
9191200435,445780.348877394
6788200800,466298.294658721
1115300070,740930.957412909
3176600105,423427.356938366
2770604665,358722.648300838
5469500580,469982.935857054
5680000545,397212.183416962
3424089119,515072.291273911
1328300180,453315.367942184
1773100922,497737.852414872
4123830480,464383.052483437
9808610190,415616.486676267
4250200140,322685.697990153
4217402115,3217435.00293156
3831250350,458313.07178486
2397101055,550145.639903884
6817850110,957189.66081389
7526800200,465733.230557516
7853370100,577247.749528012
2523089025,1064084.60506882
9476200680,338402.819429591
5714200140,470345.728076726
3575304895,450225.572920475
263000018,565496.133964752
8080400177,256189.539505049
6450304130,335047.59901316
514500090,357419.408148945
9477000300,445472.857767144
853600310,1098083.55043382
1951600240,218544.181959195
1099900120,451472.375192473
5323100120,501889.422087692
1223089016,433284.684439213
522059172,324162.672580322
1930300190,541739.929567195
9542840410,427093.964729234
8665050530,274846.090378485
5592900205,473231.007391051
5450300010,394512.121883234
2459960030,406276.420639037
3331500455,714399.549484179
3432500705,405443.423373023
3702900165,245789.621253397
5249803550,624816.487761894
626049058,363381.907917534
1788900380,261742.858652392
8075400360,297440.787782394
9113200250,456121.325334292
2738640040,756880.977092981
7821200307,647508.755084317
3530440140,300552.448969782
3582700130,448766.603802362
9276200569,632424.831181028
7197800020,535007.647063831
686200490,378930.246251246
3501600100,611422.712938596
6383000690,417266.176084567
7604400150,387577.088750262
5249801411,801729.982450055
2607720420,500244.453454931
9561100010,357366.557749818
1796370590,363202.555238371
4077800593,300359.560648607
854000165,285540.150371643
5536100010,314848.655312748
4188000670,532948.755516803
31000165,1153875.92664207
662350050,742881.246964921
4137000280,499319.232995751
6169901130,812812.706370954
1953400510,280424.686899606
7518506716,617900.072007999
1552520010,373706.624153965
7955080270,427947.901095021
9212900100,289979.175568642
3438500798,376339.126671695
7899800890,342986.675456094
4319200605,539859.142729777
1329300480,408058.812544659
8935100100,394807.422954728
5016001260,247480.112569375
4337600280,473859.759300216
1446401220,300120.201999152
7135521530,709631.148504288
6888900115,354518.408208101
2413301070,676633.949283251
345700040,295294.816559856
5566100145,319681.880966549
7634800070,474262.468001011
9346910500,728103.852897195
3529300060,350804.169061958
8128600060,870691.263577507
8572900275,214445.384492974
4139420590,1819206.64777021
9274200322,573842.406256074
1472700200,308198.266583405
8820903380,290600.034538855
8563010130,686651.36758225
8965450110,1198344.9430371
9274204230,439592.494492037
8165501700,454501.41450434
2193340260,302146.883635214
1860600290,604868.301409792
1222000055,292846.117723643
2492200280,455105.568347587
2488200455,417483.106822941
809001520,647898.640860238
1796361140,323036.659305489
6398000011,579615.289562205
6813600365,732706.793973775
7504100920,945860.226807894
8835770330,839353.48992243
524059322,570870.666424565
4307330280,506196.579764003
1245002952,529399.313180241
2021069059,340914.698700403
5700000595,496503.40095788
3629970930,558335.485293356
3336002215,421431.831896337
5100401060,459498.585850152
3278600750,439378.495457316
1126069045,1301304.80436412
7568700175,323561.156093619
452001475,352682.213053929
9283800230,609295.327436389
1737300130,505978.693691008
6189600040,285532.252276541
3679400025,388306.5277569
1096100010,278062.382343932
9513900050,335839.303367947
5452800645,740944.446444441
273800100,269935.910532539
7228500037,285583.786201713
808300090,485890.613116031
2493200215,626397.323428565
5035300255,512380.276082505
3380900160,349561.073509545
3630000130,221966.555930849
7300400670,389664.352325091
6798100070,225721.395638061
8078400010,448241.602428564
5566100060,328232.758457495
2768200212,294940.462466269
4035900060,491967.126387878
9460000110,442320.126495883
7199320190,330670.388897751
2225039081,321601.400744614
9512200050,842460.793929183
2634500085,300955.293714386
3654800200,377483.892227343
2724079090,1132271.93312391
2597520720,963218.535264915
3034200426,700724.767014304
984000130,408453.868285387
7852020670,378808.545441903
7923500060,512971.38112999
2310030510,409928.838788301
2205500540,505710.664926395
2493200015,452475.874767507
7853361420,528599.915424807
5652600605,357470.26453899
5285200020,550688.708840023
9406530150,533440.299830811
5706300020,360261.391902783
3278602490,482891.518364922
7197000100,314811.477054937
4447300008,363719.047718984
7899800045,337412.604779638
9250900095,345201.64875168
9268851740,341196.092044655
8682261440,431138.420018284
7284900385,838385.256686592
8079040300,531915.338854724
2225300585,388842.878788012
3223039013,339125.292324388
2013801350,234023.110590985
4055701110,739614.775871914
3578401770,379661.473181527
4046500720,564141.203538739
6145601745,638239.859058631
5207200195,378363.075281706
1972201856,370410.057107485
7212680080,415804.793309616
7277100510,564064.605116303
522079022,613242.484189177
5605000440,591870.882183485
6632300230,386598.449128975
8815400165,436371.60441607
6708200320,595371.718543924
2426059076,402780.314883345
3260200200,336532.67133355
2770601741,279433.00807382
4338800500,340669.839356636
9201000320,904604.018018359
7655900038,314643.891277232
3625059140,455779.382766008
4222310010,250296.720359464
2114700115,411401.280092658
3291800710,455133.453481133
9406590010,671474.484237
3025059124,1579735.0145831
7972601250,508490.470917304
930000470,1226958.53682186
6690500060,701265.743072647
16000015,327198.868008532
5693501102,390788.870058904
8079040490,548697.495900581
7225000155,517105.068688194
8819900170,447682.87706724
7972601270,458930.334862864
1224069074,509204.496032168
5126900321,443718.866662888
3438501860,427107.147672261
2822069080,570196.613329693
1656600310,755343.165749704
3856900507,1343885.47786738
1626069139,312249.597963242
2524049257,1642692.99637554
3904960150,340300.110614644
7214820610,301339.175423683
7977201845,337693.974125447
2428100080,815465.566437688
2202500135,518304.006988999
1523550220,538532.38973505
2313900610,434225.120608742
4123840050,555233.177414754
2125059124,934817.545911636
1225039067,299684.588697291
6431500283,722976.593131135
2473380010,368374.973259042
5694501195,618475.891828316
2881700046,360258.08021316
6837820330,756196.69770306
2337300370,316048.62409714
3876540630,308634.980849246
626059317,383537.971310769
3374500520,483698.701440681
7228501903,237965.158612738
4019300051,498466.578915203
4232902615,385385.196076218
3546000090,301901.586767735
8127700215,599060.872499577
3438501100,414486.480632712
1769600066,710274.386004894
8146100610,250845.169091705
3052700695,346851.027031902
7954310210,727792.425115991
3761700053,1914188.41974785
1320069179,488232.179515584
1331900410,488677.846726658
7303100210,416350.42543988
2464400285,301613.775289752
6163901150,375614.777977415
8955800045,498466.578998626
2314300200,516090.057412706
9528104360,585425.799375626
4177100005,414014.511639673
8856960260,381793.678481336
1828001220,493345.616159165
3066400710,745512.293234115
624110610,690211.291539115
4040800260,256069.48650183
5019500215,506346.451751456
2481630180,1093085.4312492
7203170190,584401.793043746
510001280,1038964.78572812
9430110120,379456.795947279
1565950030,452716.635745946
9828202255,480207.648678143
3878900270,697140.206470987
8091600080,310939.60386332
1112000035,482095.404120193
2228900270,298722.977495611
6648701740,381993.487425586
1245003740,347748.760375263
2174503441,278843.629767319
7708250010,357663.095129338
6072300110,451907.148055877
2329800140,301573.237668668
1494300040,317842.83277378
3832050130,431556.017874388
7203100730,730171.643811973
7199330170,270380.403190237
7785000220,496384.176172211
1250201175,264816.441934713
4054500180,1053806.56691502
7905200061,467846.813143921
3751604895,289753.612529181
5220300140,260558.763375763
3323059027,407968.623181121
8651611980,972141.147974338
8673400190,391826.972629195
1668500100,663669.523814889
1023059365,662467.588720148
3308030060,423983.180268409
4232400860,621062.070760544
2144800615,491662.401120982
1568100920,1751273.45327679
9406510040,655429.440043594
2923049421,444108.390701286
1051000040,633774.435308262
2077700042,525590.130015298
9423800030,259306.907590775
9818700455,546798.082855233
7133300675,251190.473738441
4113800550,619560.957683952
5553300375,1022201.80808601
2025701530,406239.400924855
7942601155,308680.417699013
7524300020,339297.26391681
2520069100,474104.659295607
5412300410,224612.341048069
7504110760,769584.207607985
2594200350,427624.284428527
2722059013,348469.326737317
8078430480,426876.64821711
1423069162,545552.67312886
8856001090,297663.125429338
7000100631,523277.666208117
4222200280,234777.361735832
7971300050,444650.468142938
2009001600,303407.065483222
6619910140,568065.477761382
2877100985,640371.613450405
1196000007,566578.284615222
1330850130,807025.948663869
6664900410,492457.864506958
1231001110,430110.393054836
9235900030,292326.400814771
9407101840,365665.198728462
9523103001,607549.670180381
2149800278,582295.987011846
7234601198,421626.615428364
9476700035,496913.04724463
9297301065,788636.038428181
518500700,746747.531800613
7843500090,478463.180764058
6056110780,454258.573202297
2345700260,647979.470082208
3509600070,345810.221914546
1431700280,401078.98951287
1623049174,408238.165395684
3024089049,368247.813594809
7853340450,362219.345819103
7732410360,562535.499750384
1446800995,409086.983294067
2946000285,333231.993389768
425079100,520106.865689185
3876313040,465575.738058614
1762600260,560489.621668657
1925069121,676442.680541795
7443000480,560947.067099511
7820000015,326525.609981123
4027701253,489531.27644256
2826049165,274713.946586457
5426300060,369449.910956631
1278000210,289367.222348051
923000270,643722.224322726
7657600005,446342.162413906
3024079057,253403.336179505
3276180020,406700.753433926
7304300760,280320.955766951
3908100020,327870.895020539
8835400805,757730.901352789
4051150070,267346.897713869
3904930530,276360.095425043
6163900971,423216.091037709
7942600310,328462.560404372
4365700330,330976.924257735
423059207,393036.499066135
3992700265,184616.900972433
7177300090,286299.731391772
2540820010,595793.043854053
5700002510,916263.014816167
5201000030,364263.159406727
7631800015,3117176.77031811
2922702965,816395.767390424
1525059198,568915.246743095
1245003160,388464.95780154
3810000455,543234.978658483
7855600080,482986.678049427
5701500030,848374.838250839
7504020400,474631.522381449
1402600570,484055.154997559
7575610760,391478.573100085
8731990370,704313.329444427
5021900090,562068.235646705
290000075,517618.742088585
2841500010,605708.052329335
3955900830,567038.488260331
7852110140,463103.524729227
1311400350,278528.19503052
7773800015,670949.803080581
4123400320,511426.083809988
2725069157,851005.03494864
666000143,535925.785303352
5101408678,290515.859662804
6371000026,380424.983237412
2024059084,640190.019264991
7283900036,391876.879720652
8881900230,835114.462786787
3959400135,387413.738791355
7696610270,268794.730604439
1689400150,602724.789746405
5103900015,353586.089972661
1441000350,608548.506586846
5101408735,220679.402206788
3126059027,1050967.72693313
2320069014,814897.915210166
9541600015,525476.276827592
8682320420,577336.578313694
1562200090,448057.581653807
3395070980,783388.548673488
7349600230,442144.048958083
522049122,416561.672899376
869700060,451867.017612525
811000055,821525.692396377
1221059176,513550.762387134
1523059103,626955.267310756
2025760210,916436.788591635
9218400088,569064.404778157
8682292020,421315.308835542
2623089135,430535.559623826
3758900259,993311.27757332
524069049,414067.241934592
3121500150,719803.148938135
5581400080,832956.074293772
8087800020,273638.209054813
4070700290,379474.425641423
3296000170,446440.508915408
9238500040,323355.859065432
2744600040,340906.938617429
6813600380,781568.073589278
6140100150,759263.388745704
2201500555,510050.175875806
2600110250,579284.468035844
4337000275,235658.758367016
1186000150,345321.813755276
1972201963,368464.255565071
1105000745,543213.170324602
2887700560,413486.176127546
4039700080,573197.112124735
522049104,381520.630168611
4202400078,338300.345126367
7520000695,255383.341113596
7714000310,586753.502992329
4319200060,623197.651871978
8624700015,796985.652745949
5104520610,432231.88300625
2354300845,218750.892635107
3824100291,528428.812982218
6151800612,362764.269070223
5454200080,1025571.35320178
6413600290,355983.891567323
2131200065,320009.166722177
1459920010,315059.523073598
50300090,705575.020403242
2326300090,358459.195631908
7714000070,588539.706117329
3630180500,922198.107775009
1727850340,612469.810508583
8691430330,908089.191759704
2310030390,394259.511079792
5561400610,616569.420552796
7010701016,327249.078530603
7883605915,407594.299389856
1282300995,255580.984679103
4040700310,296706.89736205
3353400435,419549.305551942
2143701015,794998.883641479
255450020,507617.076195698
1020069017,457389.866961221
4038200120,331916.325736994
9284801100,278846.092779863
1965200075,388803.404461575
847100047,659543.49038306
4038700720,335503.768521672
6815100085,894702.863245365
2508000020,476909.509943261
255520180,837679.523860656
6822100750,387882.159206279
869700050,486990.992924336
1775801405,401403.985386351
6600400090,267348.349270458
7202330270,334607.896884327
1683400165,809868.344926587
2625069070,1678105.62686062
7625702440,422409.560611705
3388000640,254230.664386691
1899400365,376322.66120481
6899990200,916611.70382133
5569700020,1184631.83096644
986000045,442577.80534486
3293700221,340421.264930715
3764800250,330394.015464085
2291400566,609533.103010961
4219401236,957347.695767584
4239400840,228413.566012207
7211400990,329463.271734176
7696500280,251045.396319369
7215721070,405595.963497616
3204850140,386749.213930619
4322200220,647215.053627338
2566300100,461691.06466501
1944900090,236240.397722009
6648500390,347913.767132449
7385300020,537983.178348435
1704900135,439266.298355521
2877100655,825323.018817698
2726079098,655424.364214498
7625703800,423622.890661294
318300040,710468.140326046
7922800190,575472.603343894
2023049361,329012.178544839
8946400210,458670.202496953
6071600450,408915.749070273
4343800100,630984.298955352
1443300140,528473.986217055
1024039001,742822.472299105
2767704860,340646.772823835
7234600851,506089.522352355
644200065,592172.52636162
7784400035,892362.381276939
3826000560,379948.707205374
9272202260,437869.4458885
263000253,539021.234370747
3621059043,683790.955238674
240000130,933823.78255205
1352300120,400201.098081592
7849200861,213279.276180348
2487700130,554917.605291356
1796100140,407825.714374435
7234601221,423957.578832256
8651710190,402717.934593278
2916200091,736059.934900164
1232000915,322898.984032521
1545801970,458355.813135913
3211200420,307066.158029155
7686204675,301234.67221046
3141600210,276129.620133889
3959401284,443440.849899985
2113700825,368368.208989088
3876000710,407992.602781178
522069022,499358.786263692
3214200070,487940.662381299
1221039156,526553.154208992
259600790,295524.46098738
785000040,212432.049101493
8138870470,261587.141179997
2596300035,344161.739586185
540100057,812298.417478896
3073500045,516991.332822865
5363200266,265175.929187634
8682261650,445361.081464433
3224510080,1134262.41191292
3211270160,625727.21885588
9269200520,260403.90929391
293810190,578779.501838649
4197400043,451093.358336877
3026079031,330998.882630224
5332200405,725010.425062166
2473411210,427559.351258228
9268200315,714396.429442642
8123500050,456310.570194921
3221069091,583275.298988521
2485000165,655239.598103552
4058800215,1059542.32698629
1926059039,767861.745874186
2533300680,676546.807511033
3343903640,446639.336250203
5700003705,1224355.14108552
2023049372,704904.893890791
4058800830,817275.913124078
3333002302,530768.698456657
2944500340,555457.566846574
1982200790,374334.379820968
8929000270,274790.005593251
8122101440,330486.190986595
7525530470,542569.538627994
9332800020,319198.548565505
3878900525,485909.384057183
5420300210,277255.047252413
9232900165,520291.492521254
6414100026,360064.383953501
3013300660,813174.766330831
7954300120,665900.689097664
1081200360,419935.429313348
2877102345,669115.889599502
2202500255,504108.895195883
7984400050,274405.951130231
9558020380,672958.454757498
7812801850,380668.447147937
8944460020,463158.554919009
2306400040,706436.293933884
8649400410,380552.101003438
7889602020,415231.901947943
2041000025,355113.584109596
871001484,389313.911838101
2767602141,364176.698247143
3630180470,547425.887349915
2769602140,614099.397488758
2473250280,402855.415808298
5422560660,356785.561874107
3756600240,326943.097822035
8651600160,802680.713417537
7202300540,790485.395346311
8961950250,718567.292785628
3303000130,409229.300944559
798000062,401475.86368087
1695900150,619163.595909289
1604730150,573322.447737919
4136930310,673524.051992791
8835401250,1640776.11079457
8665900328,376461.383252784
9262800255,402942.442823191
1853080570,859811.251437413
5556300114,736491.734061472
9517200290,300790.932525762
4037200295,298189.95631363
7417100123,377484.794312775
2620069077,335257.787601996
7922720040,516747.650334406
558100090,505795.192125673
257000037,433236.430318058
3319500385,308341.982599342
9297301520,359772.408052732
3580900090,293259.846800992
1321039076,292521.333097662
7227801581,351008.9681864
9407001620,304700.174588014
2130400150,315033.27840763
2312400200,291648.126598016
4046700210,329432.157194152
1193000480,631738.03401908
1492800296,503034.835852151
3013300017,444973.13707748
3630240140,458907.512706933
1049010390,291606.935036054
9320900420,297377.154047775
4315700060,353383.521528633
2591010290,249862.287747495
323089085,714039.241625631
6600400270,240088.376366416
2919701105,727573.403767599
7202360670,792365.329015966
8927600100,421742.182710208
3211700045,742913.391076219
4027701326,482493.456507474
1601600195,504226.805638282
7853280350,680566.66568596
3629970130,482530.466205185
7203120020,777934.607918897
9542900190,355035.724458932
8035350120,626342.810859167
1238501184,565942.503458511
251200240,478862.300238041
8945300200,318091.48388137
2162000160,985767.389754852
5466310060,241671.450324347
1239400064,451786.811375862
5205000020,617648.04503458
1720800305,574244.752903549
7280300375,509046.074570839
2095800400,507293.362757451
7852010950,416985.049235194
1428001160,525870.180317965
9528104910,870986.527318333
8644210470,799502.734845862
7923300310,334404.046589564
254000100,735189.970655291
1931300688,557431.2417225
7007700030,473216.533058394
422049178,357000.180541836
422069067,480141.493882012
2923049393,514624.960661307
930000305,692088.575958639
2461900448,551505.090150722
2610100020,233731.210524147
2895550050,295971.344395003
7701700040,305848.035544115
2460900020,394499.795506661
9827700105,420131.128179847
1005000240,415332.024948773
7200001254,252209.582749292
866400040,419981.933504117
305000170,538041.37977541
2260800110,1503565.69990292
3442000127,839529.016087927
5253300437,429968.758428102
7576700150,726339.028558434
5469501410,661604.161430697
5104531120,1308890.86320598
723049434,379268.750085505
622069006,2875346.22648176
2517101200,352587.919797689
8159620160,259125.54909054
5561300640,399869.758706694
3317010130,390116.547608034
4364200250,394523.054800942
8732300060,812597.516481719
5603700025,705576.976492214
3585900190,993139.16012348
3996900575,216419.747185698
8731801260,369352.280925379
3810000860,696150.178329546
5700003585,1556818.32527803
6332000050,481543.269726606
9286100250,270126.649960587
9471201110,694156.899873183
9290800050,815248.258521357
7300200400,401073.138675323
526069024,681784.199077874
1454600156,861178.444115973
3904980360,280171.717901914
2626119062,341808.301943205
8651730290,389893.960433919
7611200195,1106519.57171777
1919800260,828292.340046823
6632900354,254544.561128699
3972900195,295583.552997544
5151600170,501193.771261057
7016000440,471683.449082083
871000435,558488.793040254
9578060540,539712.983545024
2332700060,799439.111102592
766000240,263044.186633692
4363700200,342164.770174914
7100000250,367788.66321412
2781250560,291054.840650271
2781250100,515664.850833866
5419800220,325598.530497374
7147600245,402272.085453444
2926069083,641850.612338934
6189200125,343525.989651314
9542830160,373164.271286471
5152200020,391100.345900216
9412900045,663626.182213029
6600410480,210194.219994335
6979970080,647387.815558842
5636010280,442128.045105969
1732801300,483129.358103058
5561401530,518251.151324706
9578500510,818609.141547783
7304300906,271484.093262765
1223089077,529875.628240911
721049207,472901.959769656
8691330310,681801.857755403
1523069204,406258.68945516
3188100105,336042.868663686
6608500290,254005.417470822
2891400410,438630.366264152
7663700551,298165.042586741
5413200140,266656.080325428
425069139,592223.753745328
6713700155,353727.896117359
2767603505,325117.985009086
7789000080,309717.314359663
9211500620,446102.076196995
3750604417,298401.113539392
7922800320,612570.572397138
1471620240,418286.452930115
2222059052,402963.480945048
9551200270,1129732.97060938
2767603160,340797.316502605
9406710060,519762.226690205
8929000250,223022.840187184
5538300120,383811.747091212
2223069120,376225.899600192
1652500060,842682.438080621
8564500240,362431.094453326
3629700120,352410.711179005
3943600070,510234.399314888
4171200025,423218.733713969
2425049063,2565764.16363728
9828701650,222723.396365842
3581000340,301400.779142408
8100900015,549005.541928155
2125059161,630798.599475784
304000380,340821.659809957
8146200070,813206.425933471
686530170,292841.463982034
2917200645,667405.022431065
9547200530,372633.232571618
2122059199,644523.60505729
1150000740,533701.736578382
5706200060,188012.54043594
9265410010,363860.32528665
4083800555,697983.797228181
6152900332,315181.415953723
2520900301,404331.213743421
9828200790,273615.825888322
1657530180,413234.597554025
7471900045,462928.205953506
9828200460,320847.570835037
1775900140,297410.749118516
6139800430,301699.225506476
7214400005,303460.85430739
5332200026,285944.523162607
9510970300,599051.226605666
2540830020,433538.409902219
3392100140,287052.584563806
1326069191,355702.517080733
2125059112,859845.953899844
859000022,511186.925984522
8854100350,711745.760062266
121059007,245068.522771308
7977201707,326378.701116865
3859900060,2373077.69157109
8815400735,537815.396863308
705700530,480070.573296288
6600780130,417818.368593559
6378500105,664026.683026064
8143000310,477282.336167827
2877102330,759872.929148674
3526039074,418341.695857748
2115510300,436475.035760127
3024059014,2116734.38706311
2141330360,692051.739511563
546000400,667694.539759821
2071500011,435977.552779887
7972000240,381762.006413328
7016200460,477421.509157758
6204200180,437396.770940948
1552100135,552616.1077649
88000173,521499.765886199
2581900235,658090.897218489
9211500560,468757.176570438
621069218,531991.029221949
1321970240,352876.09717743
798000630,449595.618344867
421000285,355311.264694397
2824600180,804165.703878499
3832051140,532235.42546974
1237500105,402514.623316262
8802400906,288785.803861468
3166900270,425984.578066595
3682000060,505093.91982692
5469700020,362007.86819367
1245001820,265525.439530141
9547205660,463521.366008391
7974700122,437867.850361202
7550801225,417599.519971439
1099950050,924683.700239912
1402900460,400916.432700907
7636800041,1886800.40696424
2115720270,508678.247764068
8651441750,281101.231729554
3904100035,370677.699749069
8815400020,395813.662384938
3303860590,724169.250326902
5427110040,424071.446683248
1782000160,455104.128017359
6204420290,554012.776683061
3995700245,244041.716787357
7955040130,244706.770007624
1442880650,547093.877343901
8833510230,1097296.48805512
7283900551,505478.62833704
4396000180,303220.203131943
7504021310,435994.201852326
322059264,472363.335362542
3654800040,372510.432263833
2767704777,380019.125138553
3278602190,474585.214444411
3236500220,325211.929659537
3410600100,330291.808641933
629410180,507305.472765885
3352402250,342335.138320507
4363700304,377530.932994769
7237550130,1822712.96866257
9808590210,526757.437665754
8074200175,376452.154779904
3463400330,564880.060857413
6306400140,411241.01635571
8564950250,609791.129191069
5381000070,338245.609585994
9826700697,385824.395641271
8132700190,300652.033126461
7943000020,278398.321534039
9547204675,415822.365109487
4112100101,655168.067782167
727500030,255411.439602794
114101426,373423.353768314
9274202005,661367.367518626
1193000380,675938.760150204
3039000020,361942.563279928
7852170130,562085.121466936
2624079010,500669.294971419
4137010540,473653.423829106
7576200012,629515.984743662
1138020020,265353.530499426
3969300030,352517.083909887
898000200,318248.538685999
5153100030,270503.482328873
5104532030,705204.675354688
4406000050,287061.716404242
9274203390,541280.161594557
8682290360,475420.329844979
6928600330,424628.725401556
4139680070,1265807.6987189
6844702690,318992.233055639
2154970020,1913877.49550317
4385701285,792789.570710722
2426059071,452605.773298179
2867300160,1147516.24004531
9512500720,258590.809210096
1773101020,324655.742915923
8687800100,396126.670923159
3627800050,1683124.83266363
1604600227,380063.60697157
3300701170,628490.963607567
9250900111,438346.572461093
7015200790,407689.308561217
1311100490,264237.2621656
2469000010,944794.27588438
1982201596,342206.219264394
1862700290,580345.11710846
2586800270,306886.474048405
9528102772,323166.2624945
5490210200,242078.078056803
6669080020,502097.978673674
179003055,400378.133852029
1860600535,700672.747406893
